121	8382	12
115	2529	3
124	9718	7
12	5710	11
645	9260	11
106	6302	9
103	5896	14
410	6580	1
1350	9207	11
1912	5301	19
5094	5222	11
527	6197	14
102	4422	2
118	1991	3
30956	505	25
124	8312	7
8	1345	10
12	2413	6
14	1640	17
499	237	8
1254	448	8
17067	87	13
2	9009	14
7273	3379	14
20934	9622	0
118	7886	4
102	6182	17
2431	4461	3
207	3771	2
803	9833	43
14	8033	22
197	1347	25
197	5418	13
170	5632	14
6071	4151	3
26505	7140	5
274	6169	1
816	3627	10
14800	6810	14
10710	7540	7
145	4083	40
108	4080	7
12	4032	14
16444	4419	0
210	3311	18
116	5742	4
104	2402	21
14	4872	7
12	4359	11
14	644	15
9389	6212	0
108	7229	25
9198	6551	2
2491	1674	32
403	382	18
103	7008	11
14	865	19
16824	5997	13
2988	5500	13
25525	3708	18
102	525	10
265	5071	18
269	7808	29
27754	5423	12
1558	689	10
187	3252	7
1106	5383	16
254	4565	17
132	1551	6
113	4951	6
6582	7470	28
110	2512	23
176	827	13
119	488	0
148	7598	0
140	5656	1
19263	4362	5
107	5050	5
3324	6775	44
19598	8545	0
8	2510	22
15857	3032	0
868	4714	17
11343	5452	3
3340	4899	21
183	1889	12
105	583	13
2231	9707	10
2810	8160	7
105	1417	15
8518	3731	26
910	3192	1
3150	858	2
14	1231	10
1419	1918	22
1679	2078	18
118	4004	1
275	7159	12
102	1094	15
7873	378	12
7060	5468	15
1169	1360	21
13517	2471	17
12	4902	6
7612	2095	23
25080	384	2
105	483	7
1687	1146	3
9	3599	7
102	2018	5
1020	6965	18
112	7450	19
358	7215	17
1332	2526	30
106	4953	1
1959	439	13
380	6977	18
6127	8216	8
112	6961	13
936	9439	20
150	6225	0
143	1282	6
18539	5106	0
101	3041	21
3570	8951	20
144	4002	25
12	2442	31
4550	8071	11
57	4158	0
12	7725	9
138	8348	6
128	1423	23
20367	1711	5
23641	4689	6
708	5759	10
420	2415	23
2822	8149	14
2390	5181	24
10666	9031	22
107	118	15
107	6875	2
4618	8934	27
14	9670	7
524	6518	2
12	6091	12
290	807	10
9	3006	42
14	3945	13
57	4857	0
431	1768	2
11168	6262	20
114	2048	2
361	4452	3
17359	3106	6
109	7024	4
140	4146	11
102	9998	20
233	4713	2
1080	3006	9
3961	4773	8
866	1574	3
17648	4527	8
1085	4387	13
1923	6279	23
107	1344	32
101	8838	15
12	2234	34
589	8200	7
1739	1698	21
147	6117	7
3346	967	12
1088	8673	26
101	7787	15
15409	6413	10
588	2701	17
5790	3562	13
105	8192	6
2773	1751	13
14	3111	11
58	5518	7
108	4987	1
10711	9362	3
114	5677	11
552	9265	12
114	1953	3
135	441	12
2718	6711	1
116	2212	20
101	3494	17
114	6951	16
101	5899	28
106	6641	2
115	6402	0
295	6096	27
112	7005	23
12	7168	5
12853	2602	19
1001	5685	25
8	6888	16
122	214	13
117	3590	15
7533	7659	8
115	7109	0
304	1700	22
134	5884	10
103	7780	28
12	6409	7
12	4648	2
117	8608	7
5687	5146	16
27875	8759	1
12	8746	5
8531	6341	31
7	7755	31
103	5280	5
62	2077	8
30804	4713	3
123	8287	14
104	5258	25
398	8883	13
5010	7556	5
7529	6743	18
174	5725	0
9749	5310	10
2396	2855	20
2229	9962	2
8046	5089	6
12	5698	10
103	6670	20
12	6829	13
102	3689	14
7158	2384	23
4488	9131	16
120	2551	23
17556	7610	39
368	2423	18
9097	6754	7
571	898	3
3607	7478	36
104	9929	8
851	3622	1
103	9069	20
25406	2402	14
15502	2595	0
106	4595	15
8	2466	12
12	5122	8
16	2301	4
104	8866	20
102	3047	14
236	6572	12
1197	8591	31
8589	7619	17
111	9401	3
3364	3626	7
10039	2872	7
1415	9479	19
250	8450	0
149	2044	7
26211	9505	11
115	7755	0
106	4695	5
12	6054	2
12788	6616	8
152	509	5
167	2060	21
9	7373	9
920	5919	16
7834	70	13
1186	9884	23
11168	5813	11
269	2956	17
102	64	29
557	5893	5
175	5623	13
3284	2711	9
4885	5344	3
843	8938	9
128	6273	22
139	1371	21
115	7308	0
2840	5402	12
29314	4798	18
12	9571	5
279	8336	27
2440	2894	13
101	7630	17
16	2618	4
189	2265	0
103	5855	42
29546	3054	14
8	2688	16
14	877	18
14705	7890	5
159	1434	13
14	4833	26
259	7859	15
12	2627	27
8	4670	7
5542	3946	6
7	3831	5
1307	9278	20
14	5849	30
114	9277	2
11921	3113	16
28487	1115	6
30313	9166	13
157	3302	8
349	2884	7
14	5501	20
148	7446	0
119	336	0
208	2952	11
12	1819	12
12	5783	4
318	9110	7
101	1748	12
225	3777	1
221	9496	7
1112	3961	8
5573	2759	17
102	6713	10
113	4392	6
13	5113	18
104	9435	6
109	7297	4
234	7545	11
329	2990	22
261	842	0
30806	6926	48
805	1870	8
146	9981	14
12	9655	31
18280	428	14
109	5066	9
104	7058	12
271	4327	12
828	5296	7
5286	8771	7
13690	6320	15
25811	882	3
837	1487	13
12	4154	12
12	4575	16
14	6385	25
266	1500	6
105	767	13
10242	5954	10
128	796	9
8448	4743	10
130	6130	22
509	9447	5
109	3305	4
13847	3637	15
125	2376	24
107	6465	30
104	8980	16
107	3843	20
102	5938	5
16	1444	7
105	346	19
5037	1652	23
12	8824	9
274	1443	1
14	6833	27
268	605	10
118	5019	6
103	8646	33
104	3124	14
213	1676	32
5405	8126	11
107	7467	22
3888	27	28
140	7842	12
102	6556	20
4423	2574	19
114	8501	20
14	6421	17
103	9905	24
271	1700	18
108	6085	19
105	795	5
193	7927	8
119	1561	0
108	98	5
4541	3073	23
28142	592	9
14	9720	17
228	8332	18
1245	3333	2
119	1246	0
14	9946	13
117	4243	6
4376	5032	6
20975	938	22
12	8182	3
1582	8948	9
181	8955	0
13181	6450	28
1432	4536	1
2658	3947	17
12	2576	3
984	4627	28
14	2079	15
194	2890	35
119	1914	10
112	8236	25
7639	6761	13
202	516	15
101	5820	12
101	4466	14
755	5915	1
107	299	19
113	7908	9
153	331	2
14	2320	31
104	9806	37
115	6586	0
222	636	18
964	6496	24
109	3780	8
7788	8205	22
103	3635	30
1053	4180	14
4898	1146	13
6746	4160	4
2133	1250	3
12	1108	30
101	6429	13
27468	1439	7
3475	251	8
102	8567	6
12	803	39
102	7578	6
347	9785	1
373	2356	15
1838	8720	3
273	9069	6
103	4398	42
11908	7626	5
1222	5700	14
256	4879	19
12107	1008	14
213	1850	11
4709	2755	3
30250	393	18
4393	7629	0
303	1015	4
167	3295	9
101	1309	8
101	723	10
107	9542	18
28221	5573	6
103	5444	34
105	8254	16
288	6230	2
6831	4169	16
5964	3433	9
153	7946	17
397	416	18
115	7037	0
303	3416	1
23724	8897	1
3509	5651	16
107	1901	3
16023	6858	8
219	7419	10
3160	3412	6
116	3760	8
103	5720	7
122	6724	2
1249	7079	32
8	8209	12
14	1400	26
276	6245	12
5471	8495	22
1325	6036	17
12	6676	25
519	2739	24
12	8402	7
195	5847	5
139	271	11
6854	7679	7
620	2285	16
1131	713	4
1463	8580	11
21440	9520	1
109	2601	2
171	6533	5
116	5724	19
109	3020	30
3591	5766	13
8496	7210	40
12	8851	17
131	8184	7
103	1136	5
726	2681	25
57	1293	14
57	5249	6
12	8276	17
26729	877	6
105	4858	3
109	7852	8
310	2092	8
3330	9290	10
6535	3438	8
3560	500	14
14	7442	23
342	4248	9
12	9691	5
106	3246	22
115	7220	0
12	2234	13
151	3245	14
124	9825	14
9993	477	2
304	6977	32
27530	1614	15
14	6787	35
1547	8	20
141	5398	11
1037	3840	13
105	7511	3
26331	2541	6
106	7201	15
23485	4586	14
112	1006	21
144	6198	12
1990	5411	7
121	1579	15
101	7099	2
25289	3883	21
957	1886	5
104	2708	19
30439	2124	23
111	7427	12
155	3433	0
225	9132	8
101	243	19
12	1815	13
106	8069	5
20104	7846	51
665	202	4
108	2319	3
7758	985	7
14	500	31
12	1077	17
1868	7828	19
102	5951	16
109	2767	15
973	7672	15
6550	6227	12
2346	736	5
874	8618	4
118	3252	10
1324	9107	22
86	761	30
14	1438	23
103	3037	5
28102	1362	12
8	3005	23
166	1688	15
14	9232	24
14094	6861	5
14324	2689	10
203	4015	11
10720	2521	6
192	2423	32
101	7446	10
104	7605	19
14	2014	21
12	9658	10
2660	995	2
105	9971	3
558	3761	11
103	2168	27
2796	7400	34
3042	9902	14
116	9913	13
16	8717	23
2936	9340	2
126	2622	1
21204	1652	6
24697	1755	27
1798	7709	9
105	9559	9
106	7938	7
1392	2722	18
14	2197	24
5741	5326	20
427	3239	0
156	9447	17
2904	1686	20
101	4826	5
105	1858	33
24973	29	18
2552	1564	9
26267	218	23
575	3250	12
21	4250	24
468	8339	6
2575	919	9
106	6667	5
942	8090	14
6877	776	32
14	9942	12
116	1045	30
118	3991	2
167	8050	12
145	1948	4
9	2646	12
16353	71	29
9	375	9
109	8110	13
3856	3419	3
19568	4193	6
13926	3006	38
12	6773	22
105	6361	3
276	3654	9
597	6681	5
111	8416	8
175	2656	1
121	3018	12
6994	1754	5
704	8543	9
4852	1611	26
103	3198	9
103	4381	6
9121	5980	12
3262	8618	0
104	4982	12
1034	2723	30
1038	7234	13
125	8042	9
10903	9913	18
125	9289	11
1444	5349	5
103	1275	6
131	2353	14
5191	2316	8
105	3070	17
1166	8800	2
127	1978	16
57	9158	0
12	3518	26
170	9915	29
12268	978	13
30829	4707	2
1104	4281	7
104	8627	11
129	9036	42
107	5897	2
2104	4564	17
103	9238	3
14	287	7
1458	4877	16
112	614	7
169	3994	1
1981	596	7
150	5956	0
109	4460	6
12	5906	3
401	4000	15
13083	7819	17
105	5211	10
166	2717	4
2358	4759	19
251	9656	15
1183	978	16
118	9086	24
354	2466	21
180	6777	1
161	6182	22
14	4242	27
14	7293	28
26549	8778	14
763	9507	10
57	6821	0
848	6514	25
377	8790	3
114	3826	19
118	3166	6
6765	3752	32
107	2090	15
1281	2554	11
7278	1438	9
109	5958	12
120	9826	28
109	9603	11
123	1416	10
111	2987	10
3464	2707	14
9068	4911	22
101	6993	14
217	760	2
143	3834	12
152	5736	4
2	8526	14
14	6516	30
320	9905	4
8	5810	2
199	9220	33
393	6874	12
30083	66	25
310	7203	21
107	9677	17
102	6745	17
1031	5815	9
120	2656	30
130	2042	13
14	4424	42
12	4635	1
3066	5335	6
112	9377	8
25356	8114	18
1284	9271	9
3993	1188	9
10536	6612	3
16784	4624	34
155	3598	0
14	3020	33
114	690	4
101	6364	2
14	4568	23
358	6480	12
3423	1908	20
103	6229	7
106	2720	15
5201	596	40
109	9089	19
141	7504	14
1307	2701	38
182	8144	0
101	7032	8
104	4383	8
104	6718	13
562	9912	6
26096	5696	2
110	9507	8
103	3507	7
18152	4552	15
4719	480	2
12	8596	10
6955	1395	12
2151	394	15
2372	1662	2
12	1299	7
14	1820	11
131	9470	2
108	5295	6
772	1143	1
4094	9265	16
1761	2709	29
13300	1688	34
145	7889	11
1018	6477	21
1075	2504	9
103	2033	8
837	9024	11
110	2337	10
2548	7693	22
112	6818	14
7050	940	2
259	1504	15
12	1719	13
141	9804	33
12	2648	10
103	8625	5
4904	4814	13
102	8057	21
1231	6069	8
9183	4920	35
16133	2673	24
102	4147	12
5638	6738	10
764	366	5
400	431	9
8943	5324	7
27857	862	14
316	679	23
114	9333	11
11974	30	22
2012	8961	13
6450	3822	15
513	4770	14
141	9083	26
120	10	3
351	4683	19
12	3004	2
25390	9234	4
2980	1305	8
1449	3642	18
14	6618	26
108	2665	23
3406	2057	22
107	3469	9
14	8768	35
101	7167	10
3752	7530	24
1737	8530	15
1786	456	7
173	9447	16
125	1833	2
7625	6736	17
2450	4191	3
1326	7283	23
130	1591	3
185	1965	7
451	6455	13
748	1066	5
401	5639	12
12	7993	8
7	9366	16
127	895	8
105	7102	3
101	713	32
984	273	9
1300	5837	9
476	1071	4
112	9031	24
108	911	18
14	2444	35
2206	3570	36
102	6613	9
16864	4567	0
101	4541	5
109	3809	15
6253	3556	33
176	4002	21
10146	4534	12
28282	116	13
3868	3361	5
110	3688	10
14	3835	26
124	580	6
110	1353	15
106	9130	27
144	2873	12
12	4210	5
12	510	13
580	8718	19
116	3832	1
102	8732	7
26296	6784	14
7126	8747	15
1885	1639	1
125	2639	3
2123	763	30
9244	1105	10
14997	7368	2
14	2527	20
282	793	35
141	1202	17
425	7626	2
750	7084	10
4476	9076	5
22017	7431	1
125	4934	4
203	2923	7
102	467	30
101	8980	24
5612	1236	5
152	1383	4
14	4310	19
10629	2478	22
12	7734	24
127	2228	1
649	7413	6
4183	7861	10
12	688	11
3096	8650	3
816	6110	5
501	6772	1
638	2501	11
27026	3712	37
524	5506	20
134	877	1
6279	3085	2
14	7963	8
118	8017	6
102	8082	13
258	1838	7
14	804	32
128	7195	23
623	8202	12
2	6042	36
12798	1038	36
107	392	2
2913	103	14
365	6887	27
110	1665	31
1078	3969	10
431	8983	20
9	8102	39
213	927	8
1121	5712	8
104	3817	36
12	8797	14
12	5050	21
2199	438	17
7327	1603	2
13717	7710	8
138	2734	11
104	8916	11
21570	5220	4
111	1188	15
12	2738	6
106	6401	11
1007	9125	0
12	6974	14
24299	9822	7
913	6891	5
112	1835	13
151	9226	15
109	5153	12
28055	2136	21
19834	7978	2
19342	7735	21
208	3164	35
102	4761	2
904	4726	12
101	6932	18
26241	7117	19
2728	8289	4
1462	6568	14
103	5427	6
164	1818	15
12	6527	24
2218	4494	10
558	2226	7
103	660	16
10847	6655	21
134	3522	4
105	1877	30
239	3333	17
123	8233	17
20328	6512	22
2475	7627	20
2542	2813	11
3072	1479	12
793	9613	18
108	3443	32
104	5691	6
2634	5069	17
260	7947	4
104	4112	24
162	5863	7
101	6013	3
4835	366	2
146	1425	6
4682	1254	4
5507	4359	6
101	8184	12
2	9077	41
2728	7755	4
116	2934	1
156	4548	6
107	8997	5
104	6512	11
607	9771	1
8326	1599	20
4799	2975	7
12	6649	14
12	9023	16
12	852	3
14	4402	27
1426	7811	16
129	3444	27
12	5363	21
1019	3913	25
105	6832	7
105	29	10
4782	9803	1
1074	6401	22
12	3933	9
633	5076	3
1925	281	13
124	7531	10
426	3716	3
9085	4680	0
6603	6815	0
12	2422	23
14	8243	13
12	7988	29
151	3425	20
119	567	0
446	7282	19
217	1874	17
104	7768	4
101	3959	21
17208	2256	20
5316	9242	0
1765	3695	32
172	2343	7
342	1202	19
563	7944	1
7	4339	10
194	5714	9
491	6668	3
102	4892	5
113	9440	9
109	7813	14
867	2866	0
101	2808	1
589	1979	18
2127	6764	40
6067	8343	25
135	4999	10
2019	4433	8
18634	4098	22
7169	1755	19
1547	6921	24
772	2196	7
3453	7801	13
12	8114	11
12	721	4
101	1908	12
743	6431	3
1356	3260	16
24120	9278	29
27944	317	14
101	3504	21
11368	1679	3
1680	2719	38
119	240	0
12	8443	1
3363	5947	3
9	6199	19
181	9051	0
1581	8083	21
19390	2271	4
3851	5017	18
9	6610	15
7820	9709	1
23342	3776	2
785	7748	9
994	6998	1
108	4074	2
358	8952	13
803	3911	3
14	4278	8
103	918	21
119	1406	0
7542	1839	6
2133	3721	10
272	5696	22
461	3550	20
3847	9911	24
165	4158	6
102	5205	5
152	8454	4
614	2869	7
20473	9276	0
101	1909	24
101	7229	9
102	2259	22
1605	8192	25
105	4692	7
14	1205	20
1856	8618	10
228	8064	4
228	5444	29
127	6937	4
12	4381	14
668	6070	11
362	404	13
579	4524	3
12	6716	11
415	9845	10
2523	503	15
14	4144	30
7783	6693	17
3728	5718	14
1681	4493	8
4763	5294	9
4711	8657	19
4310	2988	0
471	8310	17
6509	149	31
256	392	1
111	1220	20
25184	2121	9
198	6587	9
3031	9452	11
108	9831	20
12	2771	9
422	7104	14
12	2870	21
4110	2390	10
14	1494	30
119	1977	0
12	5717	26
1002	3628	2
101	4529	4
107	6058	19
196	3860	0
104	379	9
110	7938	15
14	3613	23
21665	2384	6
103	94	5
138	4011	8
121	3479	34
306	7193	4
108	7045	4
1302	7655	2
12	5978	10
135	5733	16
1765	4056	31
275	7137	8
411	5504	7
21	4862	9
104	5686	19
13153	404	11
1688	1306	11
3402	8228	8
6787	6267	10
106	6702	2
861	5575	3
115	6877	0
740	8094	12
2642	7747	14
6281	352	13
106	2631	22
14	2679	31
105	4217	11
108	8962	12
122	7786	2
2536	3860	31
701	1277	0
644	2610	8
140	303	5
221	7250	1
14	1569	35
2132	2017	5
102	4977	11
467	4859	2
125	1999	15
127	7155	8
197	4983	12
7065	9543	40
108	2703	26
105	9367	18
110	6575	7
464	696	10
126	3070	26
18942	5895	8
2	624	37
12066	9226	8
5280	1434	11
1371	3751	19
103	9532	20
161	9163	11
1994	8528	1
12	4691	8
3905	7187	4
594	2268	24
12	2302	5
27202	9756	22
116	9436	8
118	1044	2
109	9263	10
7063	7573	12
101	7475	13
101	8251	17
111	1805	16
19757	7027	15
103	3064	2
5684	2526	11
4199	1531	9
12	3440	5
12	4115	10
104	1924	34
246	8666	19
101	3867	15
1322	8284	1
6140	2627	33
395	6521	1
347	6042	18
115	7572	0
11815	2678	7
16782	7209	9
8200	9220	20
106	7527	2
913	3841	4
108	9093	14
105	4350	9
103	893	13
116	4584	32
103	95	17
2	3296	13
12	5822	2
18642	953	7
211	1079	10
12	2616	17
12	3574	19
14	790	24
1206	6527	33
442	8845	5
3618	447	10
120	975	6
101	3129	19
2119	9231	10
12217	8233	32
14556	7144	14
14	2963	23
105	3326	12
103	1488	5
455	7566	1
2674	1482	24
23592	6777	2
14	1989	43
9	786	12
750	3078	9
24436	4011	17
114	3771	14
391	8055	16
1468	6866	28
4790	6923	1
4446	9513	0
155	3513	0
104	2628	19
4517	4911	26
101	6020	5
27907	3061	29
16766	4545	0
279	3902	8
127	4256	8
203	2963	21
200	5792	1
1069	8724	44
214	2816	5
120	4370	3
109	7486	15
124	5897	35
106	7597	40
101	2214	28
684	1686	32
1209	6155	11
14	3405	14
23240	2657	10
10627	4596	5
110	5782	15
1884	1822	9
967	4785	27
378	8399	9
1339	6351	6
136	5407	21
142	1357	15
9035	1745	25
12	8449	22
12	3461	2
105	9315	1
149	188	8
101	8398	22
107	7670	3
107	8446	31
1908	8110	2
171	6679	2
122	6614	5
8597	6809	11
117	324	13
16865	8384	21
204	5558	0
465	8771	12
149	8406	15
20037	2642	15
5239	7216	32
23917	4738	7
110	1500	19
2304	7962	3
1032	457	23
208	3101	10
1424	5522	11
1274	8668	13
101	8399	2
221	1229	11
8	1759	35
1416	3573	6
7738	3300	7
1702	2648	16
141	3144	14
106	7286	13
213	870	14
489	3524	10
408	6206	18
222	2633	6
12	4931	19
153	9169	28
14	9785	33
484	71	20
9	6605	4
132	8165	2
118	367	5
21696	8133	8
1004	1821	0
14	9008	35
102	8933	1
104	7650	17
114	3086	11
4578	1048	17
113	1173	5
229	5138	0
8468	2273	36
