19539	8703	2
142	8502	5
47246	8005	13
315	6414	12
35947	2563	7
101	3319	12
9331	5851	11
101	8598	4
1927	2973	1
31187	6032	8
345	2678	11
44923	7389	4
10982	8384	14
942	6199	5
104	5304	14
353	7791	2
48261	9907	1
38310	3561	12
15391	2076	7
4829	1232	10
101	4656	9
137	8302	1
101	7903	14
14	409	17
14	2744	20
30319	8382	15
1427	1184	10
14	8215	30
105	8372	7
8048	4627	2
31439	9039	13
41679	6723	5
161	3768	2
136	3080	5
14	1397	15
13340	358	3
5833	6350	0
12	2965	4
11085	731	23
10013	8764	6
164	5594	15
306	4762	14
2666	497	20
199	1019	15
295	8673	9
15458	3121	17
3786	3179	3
4300	3343	18
10325	2189	11
12	9552	6
2735	6983	7
229	4334	14
543	6111	17
312	3330	3
1	4700	16
175	6948	5
5414	9048	5
41465	8365	10
12	336	9
12	7165	4
40304	757	11
212	9913	17
139	4917	9
7308	4621	2
3325	918	14
337	514	35
2597	7293	0
102	7861	15
880	5230	2
694	6865	34
104	2808	9
101	8465	6
40954	3923	26
149	6345	6
118	2857	8
101	8885	12
142	6454	15
1706	2503	2
104	6352	11
9711	5381	7
1267	8966	2
101	827	3
9639	1160	14
101	3151	35
614	9526	6
8313	4469	0
14	2333	10
43995	8439	10
107	2377	5
101	2425	12
34636	6646	12
101	3767	14
9977	8091	23
107	5092	8
448	1338	21
1367	2811	1
102	2608	5
14	1622	7
105	9886	13
14	4116	13
1	9458	11
14	8214	10
12	9687	4
5024	2294	11
1373	8009	14
155	8142	1
285	1326	4
7635	3090	14
41494	1551	10
31948	2791	7
120	5193	2
85	4932	11
36953	8106	22
1165	9509	11
42269	7133	6
14	6940	14
12	3921	8
3404	4289	22
12	4658	7
101	7032	8
102	3990	23
647	4563	26
39291	1811	31
105	9491	1
13636	8535	0
114	9881	3
106	9131	15
103	348	0
33038	843	10
15600	866	13
14	3133	14
2	8918	4
103	923	0
14	1785	23
29308	4086	5
47107	4652	19
14	4895	23
28620	884	19
12	4341	7
12	377	15
40002	2302	20
102	5014	18
390	6295	19
102	2363	31
3530	36	6
14	5777	23
4437	7983	25
14	3132	26
13860	1950	3
3917	1127	1
1766	6109	26
28160	3890	20
106	3253	40
401	4131	1
102	5656	18
107	710	4
101	3609	10
101	2519	8
12	4369	15
471	243	19
24953	3010	20
85	2863	18
35821	8288	7
103	1557	0
722	8778	37
3842	8330	18
4287	4872	6
101	7217	8
127	7773	14
7633	9182	7
5357	9520	3
121	6786	1
3472	8476	9
101	5170	17
104	723	2
101	9685	10
330	1772	4
10486	1251	30
161	3158	4
8337	306	1
107	9793	9
110	2662	4
166	4594	20
315	9263	22
23813	6957	1
2360	9182	12
2081	3153	24
12	1584	15
655	1930	17
31873	2485	5
7881	6545	8
12	7325	2
40809	8959	22
861	5258	8
3704	1512	10
2888	4185	19
722	785	11
2813	3510	6
43585	2352	6
26761	3535	8
870	2586	25
106	5260	18
14155	8115	3
1141	3154	23
152	9092	16
21897	4255	11
3171	9444	13
47651	1665	6
18469	1056	40
12	7734	24
26675	6182	9
14	7644	8
552	1097	18
14	8404	20
108	3695	5
14400	8103	4
34633	7129	14
1836	7867	13
12	2902	14
40940	8306	17
181	3569	10
12	4603	3
4138	5312	9
36528	5340	15
12399	20	14
45802	8883	16
113	884	12
213	1019	14
12	4703	9
11522	3862	2
12	3900	6
106	4192	12
12	2327	24
2568	8556	15
10863	1908	6
101	6321	12
2042	6315	9
15276	1783	0
6035	3643	11
11933	4999	4
16213	315	10
8581	7487	12
12	8221	12
106	6372	23
12	3225	24
3059	324	19
4639	228	1
319	4818	13
101	6897	14
18911	4170	22
113	1374	6
1003	944	0
28624	3190	11
31158	3430	13
14	4532	13
114	756	2
12	8020	6
131	1763	1
1102	4441	26
802	8350	5
6597	2921	6
876	3335	22
24771	3808	9
102	8733	19
45992	1110	2
14907	1946	13
739	2575	30
1734	6700	10
7822	7435	6
44803	1801	22
10953	1259	42
2701	351	19
12	5810	3
1838	1694	14
14	8092	10
32969	3191	3
13031	6372	24
4456	1471	1
47421	4477	7
106	8421	9
5035	7751	2
161	6938	10
15554	96	1
42755	3738	12
3107	8251	4
2	9335	13
216	3670	4
1622	8568	6
958	8508	0
9331	6580	21
101	2396	11
36074	6923	23
132	9512	5
1406	4969	1
32558	1878	3
39532	3614	10
14	4720	28
102	7855	37
114	6776	2
14	1495	10
34301	9874	30
112	1300	1
32072	2755	9
102	3711	10
21	7401	8
476	795	5
806	614	16
123	683	3
102	87	13
3205	7308	3
21	9485	10
102	8665	2
40301	4407	14
27384	258	26
33040	7211	8
145	2086	12
10355	2947	27
2278	8651	0
24642	4116	9
104	3318	16
262	9645	1
28513	9487	16
101	351	18
102	5553	13
101	7154	31
13016	5827	5
422	3333	6
12	7190	1
14	7705	13
326	5385	0
15841	3536	16
11137	3418	18
42019	3258	36
22499	6934	6
17256	546	2
8165	1924	0
148	2061	4
101	6578	29
101	5469	26
12	6552	1
33619	7784	6
8207	1826	6
40456	5930	11
12	8891	3
136	1192	13
112	8311	4
203	6306	4
1399	1017	4
46817	3552	16
107	2639	10
1668	4698	17
101	8501	21
7044	3761	25
46090	5898	3
26244	3537	12
3220	5400	1
243	7685	10
23503	7569	11
14701	737	11
24305	6542	7
38016	3688	21
289	945	3
263	1216	10
193	3455	10
5392	3834	14
1265	2820	1
102	4444	7
42326	7568	6
180	1437	27
29625	2762	16
5766	6701	12
31829	3389	23
12	4222	4
193	977	27
352	2156	9
2696	5478	28
101	7518	3
132	2569	15
23137	9989	0
103	2943	0
616	6748	16
1605	1679	23
370	9314	3
120	173	7
4007	1425	11
2933	3023	4
102	9694	4
24633	2579	34
532	3757	17
14	1688	24
44552	1263	6
5499	1212	8
12	7738	25
263	3851	3
107	9000	16
209	2903	15
125	4671	17
189	8269	2
1594	8494	18
101	4890	30
215	8595	16
1131	8893	3
693	1546	9
34856	3060	12
38529	6640	16
101	3419	13
47123	2295	4
27081	215	13
107	7426	16
1765	5301	1
3740	3814	6
563	9945	9
259	2884	4
3939	8133	8
16	9383	27
25143	909	7
40694	2380	25
569	5251	21
101	2353	5
31081	964	2
103	2488	0
8621	6418	0
12103	5816	23
457	8128	4
101	437	30
233	6965	9
109	3712	0
103	3126	0
212	7038	6
2068	2183	21
107	4680	9
150	8421	3
16203	4521	9
31220	3124	5
12	571	8
12	6294	5
12	8024	7
14	6809	9
5456	2497	11
14	7346	23
6873	1028	2
491	8628	13
347	4058	3
14	790	24
1712	2111	12
105	9182	18
59	6897	4
2	4341	14
780	1129	9
612	438	12
101	7248	7
12171	8963	20
13	7315	12
115	5876	12
33720	9725	7
18546	5745	5
43810	3230	2
14	178	18
1155	6315	8
14	2963	23
40882	8890	29
741	9561	6
133	9704	21
9658	6753	8
165	3090	4
14	9970	31
160	5775	0
34716	1610	14
1904	4416	19
2397	1709	5
9401	8113	2
111	5373	5
11745	7466	14
4645	9730	2
2629	7169	9
101	1544	13
19445	3337	11
101	4170	7
103	7138	7
105	4812	14
14	7808	16
128	399	25
14	2343	6
12	4485	7
14	6315	14
297	156	18
40846	6421	7
1347	3083	5
134	4340	7
8499	5243	13
102	5993	6
1720	3766	2
48109	8543	6
14401	5276	3
13091	9359	6
14	71	21
890	3049	12
103	747	0
14	2918	16
682	8763	6
13365	6604	11
673	2957	30
103	44	0
980	680	14
36748	2987	17
168	5442	14
11247	2406	13
101	1678	27
7510	5770	20
25908	7839	5
14	9857	14
16309	4627	0
1	6470	13
105	7425	21
12	4930	7
3117	6548	2
104	1417	8
101	5443	5
113	1539	10
668	107	4
12	4327	25
625	701	9
5079	9948	5
107	148	24
1855	3745	2
14	7870	41
101	321	13
101	4301	5
249	9413	18
12	5480	13
14	1771	9
731	5292	10
103	1442	0
337	292	10
33696	9203	11
3735	6787	13
14	4428	31
14	5762	29
1094	6810	24
127	3459	26
4434	5268	19
110	4639	3
1369	8322	16
9	1411	27
101	8265	20
3276	9840	6
1263	3549	23
102	1189	12
9984	9278	21
102	3972	9
118	785	9
12321	6783	22
105	9444	3
118	4094	14
44616	3139	15
1518	6106	3
3442	4819	9
106	8796	13
14	1481	21
9801	8240	5
104	6253	5
104	2529	13
101	1453	19
101	7936	30
101	8712	2
44431	496	18
37325	3025	20
113	8388	5
46794	7403	4
26124	302	7
33786	6600	5
18016	9069	4
1166	6640	9
109	4149	0
744	4354	5
15302	6772	4
1980	6441	9
208	9446	16
41407	1770	8
12	3750	10
2202	2683	20
151	8536	6
45627	7095	4
497	9490	3
851	1635	4
6459	3246	26
1266	7577	16
128	9038	4
14	5870	7
786	9023	4
773	2278	2
303	7908	0
12	5380	23
39826	5412	10
13	8581	15
28889	1167	19
255	4140	4
415	8896	25
26482	9380	9
12	8329	4
9636	2295	20
3167	3692	16
14	776	7
361	9483	4
4800	2798	19
214	4586	26
105	4357	10
2081	5314	19
14	4518	19
25287	6576	23
668	6701	17
2346	9876	28
1184	2441	7
3976	9969	1
44736	4848	2
110	9529	10
39661	6764	1
12	2885	4
34349	853	12
106	7901	23
170	6361	10
3319	2869	3
38704	5448	11
901	3499	8
43656	6270	17
2205	9501	12
1995	8996	0
101	1637	3
105	7659	25
12	5222	9
12	2309	6
46940	2627	3
264	3047	3
43405	2971	1
122	2906	17
106	2005	4
12	9130	12
214	4110	18
105	7182	5
1618	6211	11
3414	272	19
101	5545	9
14004	258	10
496	4468	11
47348	3813	1
34240	6193	19
1047	6169	18
27157	7631	16
5754	6186	2
12107	8867	20
101	8641	6
14056	5661	17
4725	1330	5
35476	5754	6
102	2784	5
101	2473	12
681	9751	8
170	9970	30
12	5381	3
14	5898	15
21606	9987	21
102	5570	28
107	7578	25
104	7433	9
972	6541	4
5297	6691	3
8719	9252	6
29979	4017	7
648	47	17
14	5192	8
12	1995	12
114	3113	2
105	8898	8
42850	7183	3
2098	5809	9
30099	4262	31
17392	6029	10
2629	7107	10
29973	9602	7
2402	9208	27
4162	7405	5
227	1364	2
13	1158	17
1986	7731	0
7694	2559	26
211	4840	0
14	7569	32
146	1657	7
15527	8273	14
101	4288	16
5606	790	17
471	1827	14
33683	2725	5
37912	8955	16
463	3075	10
112	5608	9
38174	12	5
9122	2016	17
838	4031	18
185	251	12
101	744	18
948	9148	5
106	7582	4
13178	88	4
241	826	1
2791	2289	3
31210	9335	16
12	9036	1
85	2197	7
601	9767	23
101	7214	3
32575	2094	11
12	3181	11
1323	7024	7
7290	4698	9
44895	3175	1
12	2979	9
12	7649	3
12	8460	3
1577	4305	7
137	6680	4
102	1646	13
635	3078	20
4600	4046	8
279	3550	1
101	6561	23
7126	6540	10
798	2947	25
12	5476	12
1648	24	6
14	7242	5
23440	6904	5
210	3595	1
5416	8178	8
30863	3370	13
13707	4915	13
406	4123	22
43291	6646	22
3032	8468	19
2085	817	3
35661	4848	15
1293	9649	3
29408	2121	19
117	5264	2
643	6098	6
232	6080	12
13986	8879	4
12	6376	1
519	9831	1
2489	6338	11
712	1150	1
422	5501	21
174	8349	0
29852	8344	17
279	3416	23
29821	3209	18
101	5576	6
1268	8488	9
43751	6011	5
331	4756	21
101	2382	21
604	3283	1
1954	9835	14
17	1392	14
431	4713	18
103	2248	0
35167	7636	10
23350	4102	4
6730	354	11
2887	3918	29
6278	1896	16
473	2892	4
106	7667	10
295	1466	5
13509	9959	6
803	7979	0
102	9833	4
1177	6074	6
43576	9290	17
1857	7910	23
105	7876	16
31420	2855	13
12785	8877	4
13760	7603	23
14	3598	29
36959	6269	4
12	8325	5
820	1649	4
13339	9404	21
17860	8011	7
7436	3582	15
21037	1988	3
101	515	10
